ID,Key Generated,Entropy Value,Basis Kind
521,Quantum Key: 5b7843c2e67a17fbf4f6ef878212eacf507d56b8cb702dbd35199eb4005516f1,Entropy: 1.70 bits,circle
522,Quantum Key: 8b6e53bd708e0489da81857adeb15915d87db4d0f5c5b136880eb97315332c53,Entropy: 1.70 bits,rect
523,Quantum Key: c162422dea9f1c5d26f9356801bfc4a9e870ebd4280f9695cf15381fa171735c,Entropy: 1.70 bits,ellipse
524,Quantum Key: 04c6c06d97d3591ca23070b2b55ff1ab62e4e3932cb889924f5ec23db3bffc73,Entropy: 1.72 bits,ellipse
525,Quantum Key: 61e627fb783cd2493cabb6adc75ded67fcc7bc5b780ee618e30793bbc8e7770a,Entropy: 1.73 bits,ellipse
526,Quantum Key: 5132f9333c61c07c509ddcda4fde2692b747d9837152e585c2d91a72549b8709,Entropy: 1.69 bits,ellipse
527,Quantum Key: 5004567cfe4a0ad3748773550ff02247e94423e648cd68e63aa6432997bb8c68,Entropy: 1.68 bits,ellipse
528,Quantum Key: ae57cb3126da19401d48f1a9b9122a0f0d5ddab247ed1326b872c2b73787ddeb,Entropy: 1.64 bits,circle
529,Quantum Key: 3e69d222f8f3f199c57bd9509d1a4383593e87e7d5c6a7efee609d32f09ae8a7,Entropy: 1.66 bits,ellipse
530,Quantum Key: 1b39054d8f8c499bd2e793f0964a7d3221e6a732975f5ea2dce318988733472e,Entropy: 1.52 bits,circle
531,Quantum Key: b2d079e97cb7473399f3fb28537df4a1124d76b29cb23e343a3923620af7b09a,Entropy: 1.60 bits,circle
532,Quantum Key: 66736b54bddef53e24057cfcdd756c23a4c24787d024ad0e6242eac19675568b,Entropy: 1.64 bits,ellipse
533,Quantum Key: 03848696489155398466274cf88ab1de566d08873a66e8c3694e7dfd5614209d,Entropy: 1.70 bits,circle
534,Quantum Key: d4e4fd513fca8a06e64d53e0bf59ca90248df49ddb593e32bc12d24b2e3d547d,Entropy: 1.70 bits,ellipse
535,Quantum Key: f2fc21824895773730cdc1212994d9b6c618ac66ab3c74d387066bc9a9972115,Entropy: 1.66 bits,ellipse
536,Quantum Key: 71eddfc23366ec54fb0fa3d23a959acad3c68694351d51fe8c1c23c72b3c9517,Entropy: 1.69 bits,circle
537,Quantum Key: fc20c72d3d7b13728499d8690aa40d2540740f4fbbf382ff611041070adf0832,Entropy: 1.67 bits,rect
538,Quantum Key: a8cf22e0ca1b7ddce7aaeb0bea30e991bcea9ababa580b9509eeafc16a204268,Entropy: 1.75 bits,ellipse
539,Quantum Key: b947c30cfe78ff13116c9fa04d56966ea673dd80416ee9fd56506e14cd051822,Entropy: 1.64 bits,circle
540,Quantum Key: 7762483a94c069d91aca1c3b24ce80fbd3a78b2cd0e93eb77684eb933d88fbcb,Entropy: 1.69 bits,circle
541,Quantum Key: a90998d569aa329bdb947465c24f0b9ffa54c8fde55864290f2ea51caf756c4d,Entropy: 1.66 bits,circle
542,Quantum Key: 9a6c1689584b5150c8e3aab1fbc4a5eee6156335d7eaeaf6c6afa50fd6119531,Entropy: 1.61 bits,circle
543,Quantum Key: 11fb1bd5b15f280d72c8f291ab40647ce1661fa5b373249bbdbfd1e4d3bd4ad3,Entropy: 1.62 bits,ellipse
544,Quantum Key: 6024d524f583c3a35a37dd473db0d4e46ee785f0052f17c9cb71f902dbdc5845,Entropy: 1.72 bits,rect
545,Quantum Key: 4cf65ba69a79b5aacef29b332928283665381fae316ee34f6dbcdd2f6afddb44,Entropy: 1.67 bits,circle
546,Quantum Key: 2c42a57c1611461dce96e46d7e84d0d8bc2dac32fa0036aa3db834b3b16dfa37,Entropy: 1.63 bits,circle
547,Quantum Key: ea2b4305933a5d4128e20d397e4f965c3a4ee1b0b34a0484a16b74b0b2bf3aff,Entropy: 1.66 bits,circle
548,Quantum Key: a7bdbf193aa87b7318667746c342b0d6e3a0b8b52625394cf53312cb38e248f4,Entropy: 1.67 bits,rect
549,Quantum Key: 41e61a173411bdae694a28afb767affc4d27b772fcfcb6789dcdab4aa1b24faf,Entropy: 1.69 bits,rect
550,Quantum Key: 19b5323633ff8b7f6d853c751e3c3294549d2b6913f85c28e9020ee15939f1c8,Entropy: 1.64 bits,rect
551,Quantum Key: 1e3184ba3356fdc70bfad2aefee43d80ff4f7868ee9fdccdf75d94051cfdd616,Entropy: 1.71 bits,circle
552,Quantum Key: 782c2986dee11220a3f5379434cd83a8ca7c425645d26ef8691ab81aaa591da3,Entropy: 1.57 bits,rect
553,Quantum Key: a4a30ac232184c0f5fd8b743da461e78ba2e7b073f4ae21e1d35d732ac75f931,Entropy: 1.68 bits,circle
554,Quantum Key: cca83e6edfcb0902d665a40550282d10b286a23e35cf46c2feb8c33fb5a7bccd,Entropy: 1.62 bits,ellipse
555,Quantum Key: b53c72b008948ef2b1ae6ae53533d8ae5863cdea69c4ca11a2b0da67902c508c,Entropy: 1.62 bits,ellipse
556,Quantum Key: a682a6dee8d098d5ae5abe5d7165150a113bb843f51c86774aaf0427312036df,Entropy: 1.76 bits,circle
557,Quantum Key: c63ee31b98d8e0dd13e161fac9ceddf2aa66fe904ad5ef0c4a8f24d6c89d89ee,Entropy: 1.69 bits,circle
558,Quantum Key: 59bcd3431971ee73ca3160dd5ac63381ab7f2b10316bb4656e6a33a9aef052f3,Entropy: 1.62 bits,circle
559,Quantum Key: 48be4a148a572d069666b9600935c2213f80a01cfbc4008c8e25416b4bd2f6a8,Entropy: 1.56 bits,rect
560,Quantum Key: 2998ed7253af374ecd538dd08bb6dd8145da1b67563bc99ae68fc21b78a89dba,Entropy: 1.58 bits,circle
561,Quantum Key: 9be6f58f70fa6e6fa2af1c80197e4baff99d0c90f7f97df35066058ee596ce78,Entropy: 1.61 bits,circle
562,Quantum Key: d1757a1f6e53afb708921b919253cac0ab3ebec0032609235542640b30010676,Entropy: 1.58 bits,rect
563,Quantum Key: 455e1bfa7262dd128775c73def69e8404f8819bf5e2d4747fb83fb512176ed36,Entropy: 1.65 bits,ellipse
564,Quantum Key: 88d95cbdc546ff365033042ec7da2ba743b17eb81f5adb3bd64ff2546f57f686,Entropy: 1.68 bits,circle
565,Quantum Key: 77c3388078bb60b83a34096d1b26dbf33b4195799913f02832932f00a6c2b58c,Entropy: 1.71 bits,circle
566,Quantum Key: ffade355d4ce7776bf845629b2beaba71950aee78d6a0577b52bcb1722e293ce,Entropy: 1.63 bits,circle
567,Quantum Key: 1769af8109620699b40815532f97d38329d619293d25e82d000beec19b1cab2d,Entropy: 1.63 bits,rect
568,Quantum Key: 7fcb8339d6263f7ab45e412e78a87875422b24b89baf4c4b5903e944ced52c02,Entropy: 1.65 bits,rect
569,Quantum Key: 00557d1334576ab23cbf3f29fe9063e54773214fa5e9384d83b5100d7d4ffa06,Entropy: 1.67 bits,circle
570,Quantum Key: c1012e3de13fc78ddf43f3f0db9da53b6db876fd5f1de7e651042d83beb4e587,Entropy: 1.56 bits,rect
571,Quantum Key: 06572984319f44e791d0e1a18fcf4ea0f49aa46c1637699c1ca0574482b41779,Entropy: 1.54 bits,ellipse
572,Quantum Key: 9adefc0bcec176ecf5acd1a60c2bcff414dd34fa990f1a8d8fe19a560f7e93bd,Entropy: 1.72 bits,rect
573,Quantum Key: 8ef68c7ff6b728fd870435ad8f9cda72f503807c95cc33431b1e62c014d56efc,Entropy: 1.58 bits,rect
574,Quantum Key: 394de3de025c24c873cf472fe5218af80bd66dc09d8aec21808ae7a93f988072,Entropy: 1.69 bits,rect
575,Quantum Key: 44939ae4538234bab06b9b90bc8c9db415bc2cb42c794c5bdae58819d2d5465a,Entropy: 1.66 bits,rect
576,Quantum Key: 89e358855a77f638d6d5a0c40a7d17bd72472844288ce6afaf7ff4e107d7006c,Entropy: 1.76 bits,rect
577,Quantum Key: f1a81f9c9eb0e013bdb57030fd1be0b0fa1d9f4895c393d7d488e877570bea61,Entropy: 1.65 bits,circle
578,Quantum Key: c92ca56c46143447e55f1cf3a918de629c09ed4c152891b6d5eac189c4375f6a,Entropy: 1.73 bits,rect
579,Quantum Key: b969c2eff9d80f155ebcd34b48cd381759e9a2b2044ae18ca45527dc2c63ef48,Entropy: 1.60 bits,circle
580,Quantum Key: f977eca1757185bfe7fdd8f1121e48e30fe07d8cc0f1d8b1270de62b0147788c,Entropy: 1.70 bits,circle
581,Quantum Key: 265b4e6d1f96a6a9d23c5c7241a6fa4e4417f22f6801cb2efae2c6d73c01de91,Entropy: 1.67 bits,circle
582,Quantum Key: 40b7cfc76300f3ba1cc91833b7a1546f08445493895311417735d60dd51893de,Entropy: 1.74 bits,ellipse
583,Quantum Key: 227d472f71e535c4e1342af4513686dc4bd0071ac99d65c8fe3b24cb8d44298d,Entropy: 1.69 bits,ellipse
584,Quantum Key: 6c0bc77c476e63685db4b83c8bd86696a85a4a88c0bec8a42b62a334ec2b7070,Entropy: 1.66 bits,rect
585,Quantum Key: 167e6d27f15ce86706bc6bb5fdccce36e0743b9d1dadf6c2ba5b06bbb989eaa3,Entropy: 1.72 bits,rect
586,Quantum Key: 393f1194da4edcc7484f2b82ebbbc924b434e67a3a9bdd788fb71271c036523e,Entropy: 1.66 bits,rect
587,Quantum Key: 4401b204be656d6d43ad17535d553619765be382302bae64805bcaf54cdc5836,Entropy: 1.64 bits,circle
588,Quantum Key: 7caecc14b180b1910697835dcfcd28612829225e38bf217982d5a0d7f07a5549,Entropy: 1.69 bits,ellipse
589,Quantum Key: b5c3af2a950c719ae32dcc70f2a0ea66919b95c1ebf1d61696f1fa9a3a91132e,Entropy: 1.66 bits,ellipse
590,Quantum Key: 1085ad94a89c98e4568a63371afbda46b28d9b27bf88e85996863a52d70a1ff4,Entropy: 1.67 bits,circle
591,Quantum Key: d668af0f957e1a9024fcee15d4f9fb38c48065824cbeb54c466e5f4e3e1c6961,Entropy: 1.70 bits,rect
592,Quantum Key: 674c7c935f41d48c01b197791a4701c9363ebc1943cf2cde78f204da9992a425,Entropy: 1.67 bits,rect
593,Quantum Key: 3df95b6b09c658bbf7202371563f5dfdaae8b86083566e7a4f4e06313d63bb8a,Entropy: 1.72 bits,rect
594,Quantum Key: d0ebc2657a45605b5992ce7ec4eb036f8214ae31ae47b9087e146a0a57f2bcbf,Entropy: 1.63 bits,ellipse
595,Quantum Key: 745f497a66e8b00f1e3825471b2afdc51ba2eed1bd829a699890401a25242207,Entropy: 1.63 bits,circle
596,Quantum Key: 521880dc4532cbfe584ed5e68948ff06feca8404ff6f91bacc7eb8ce3bdf7524,Entropy: 1.66 bits,ellipse
597,Quantum Key: 435bf334c43e3cc06a725ae9f7d075478cc7edaa253aa1a27a327e4828b31bff,Entropy: 1.69 bits,ellipse
598,Quantum Key: ccaee2f660a1406fef44a85d565e520a0af0306602251a27d3f155f2907f0f9c,Entropy: 1.60 bits,ellipse
599,Quantum Key: 8c65b1b1606d8ef82a320bd5a864d4ef99c9c5294d335f45b26b910b10ec8edd,Entropy: 1.79 bits,ellipse
600,Quantum Key: ae5c4c044a4c71cf18228c8c96a333bb559031ba5a38a06939c6a36c799e2b50,Entropy: 1.75 bits,rect
601,Quantum Key: f47746001a0fa514e88190642cee870e89e7b5bf2b9e267eadad3414d47824a6,Entropy: 1.63 bits,rect
602,Quantum Key: aa9579316fe0c3c0222449aeda47f4ed88158e18bbfa88febcf42bd99f5dcde7,Entropy: 1.65 bits,ellipse
603,Quantum Key: b9652249c442af8be139814c3dddc8a5acd3c9df7fd753def71e0dac36294708,Entropy: 1.49 bits,circle
604,Quantum Key: 916d5e4142c2a2ce50d4286dec99d27de42f9cb34f73eb2c3e88013f34ea97b6,Entropy: 1.66 bits,rect
605,Quantum Key: af71ee3cd2de664ee8594260c885c2d088013469747c76b820387c250b14d91e,Entropy: 1.67 bits,ellipse
606,Quantum Key: 46675275092300a813dd682b8cf4a51541e023ad15695a44b952ccbdbbbfd6bd,Entropy: 1.63 bits,circle
607,Quantum Key: 9f82d8173fda6d55fb8c1dcdbe279912e3bdcd747239b16c63ff3e172e25c99b,Entropy: 1.73 bits,ellipse
608,Quantum Key: ab1f1bb368a8436a4099bed89f369c6e5f9e6bd45e645d9e762b911039de94fa,Entropy: 1.72 bits,circle
609,Quantum Key: f9d833a4f7bd7cfaf3a2674447968a3a2f33ebdd4b910705c53343f963b9a735,Entropy: 1.67 bits,circle
610,Quantum Key: 2b327d3dab582d33c6185a99d131b249ab57a1ef0f499c6fc264ddb120349ba0,Entropy: 1.66 bits,rect
611,Quantum Key: c94b40037d3b59f213e608cf227db89b10aecbdc44678870786421002c874cd0,Entropy: 1.66 bits,rect
612,Quantum Key: 8fcdb292145b1556ceecff42b00ab6925d54b34504d815a2f4362c02a0b08bc3,Entropy: 1.70 bits,circle
613,Quantum Key: c677ebd3b1d5656dfb80e4c53bc4c9c322a28498340756ae348d4e2aad6e6ff0,Entropy: 1.65 bits,rect
614,Quantum Key: 071156926b2e1d829f87e22fc45ea6508634119f6ad436c3f389d01c80e93719,Entropy: 1.66 bits,ellipse
615,Quantum Key: 30d549a6a454067c237691c31093894fbddaf3f1696dc5ebc3a6e11912d58408,Entropy: 1.65 bits,circle
616,Quantum Key: 5f66826a2eafe225a983681343f21e2e2479dc7276149d58478c8a8571e8c86c,Entropy: 1.72 bits,ellipse
617,Quantum Key: 77978191ca08c1391a6cc9f8ab31eeb9cc493309df306485ff0060e19fa5f6d3,Entropy: 1.64 bits,ellipse
618,Quantum Key: e597fc26f5fe4bec1e45bd1877ca103ea7e1eef90408c8a189b4bb8afa4c447d,Entropy: 1.51 bits,circle
619,Quantum Key: 19cd6b03a5f341046eb5c71f61b39270f7ca181e9b87b93a9640a76918b97d87,Entropy: 1.70 bits,rect
620,Quantum Key: 08520538177f272540509bad8fc4b5b07e2cb4a6766c286027b8f4f9ff2ea424,Entropy: 1.65 bits,ellipse
621,Quantum Key: 628c6ab804c2533ee216765aea9363e35a5a1fe9afb15dd07195597af95c2752,Entropy: 1.57 bits,ellipse
622,Quantum Key: e06c453bea78c83ee11dc62b49e0d2dae30715f89260c0623f00d5990299a235,Entropy: 1.66 bits,rect
623,Quantum Key: e3c065c2f9512af021522ef2b0fefabac7ef483aae5c77ec2bc25fcb6a54aa44,Entropy: 1.64 bits,circle
624,Quantum Key: 0163df2cf688eda54e875e3be6b2ba2ec4cf48d873f8c0bcda976274f88a88ce,Entropy: 1.70 bits,circle
625,Quantum Key: f2405f8f7ef89aadc55e19ccf68f66d5923cbbce3fb9b3ca7938b6308d932a9f,Entropy: 1.72 bits,circle
626,Quantum Key: 36b25e8202334dd841a51444b4f1ad2f12c42eda7910a3d143342a9b27a752e3,Entropy: 1.68 bits,rect
627,Quantum Key: 6f5dd2ddf2365ee8014694feac9de18d61c609ffbe244334bc955a60e4ba0b40,Entropy: 1.73 bits,ellipse
628,Quantum Key: 6da69c17fa94e839db2f1a3df37e2b16bda22ae504465ebf81d0eeb7645f9126,Entropy: 1.58 bits,rect
629,Quantum Key: e4cadd44bd7b7c826cddb9e6aa3408db1992fdcbbfdd234c1de2a5f88702c5e4,Entropy: 1.67 bits,circle
630,Quantum Key: cf2db5ada2822408bb485961b105368a9b3edad28a18e3f8afa3680aae9676b0,Entropy: 1.62 bits,ellipse
631,Quantum Key: f552a01f5ce766920a139ac738893b911f6ad5bac74a0eb18dde34189d2b8d0f,Entropy: 1.65 bits,ellipse
632,Quantum Key: 43338d7b5ac32ec72305e3a53d37209770725115eb5c4f66333035d0e26735f5,Entropy: 1.64 bits,ellipse
633,Quantum Key: 9ef34516eeaca1937d7950fd83ada74a9d2ef00cab802c89ca8eb3866f686f83,Entropy: 1.66 bits,circle
634,Quantum Key: 8fea531aa44b8c554a0c5d9a2421b80dbc07fe4bcd65dd7f2074bec1912001b8,Entropy: 1.73 bits,rect
635,Quantum Key: 8869b4b0c685a764afc7525647475bd37e26a0cf49f6331d63794e6f81c08efb,Entropy: 1.72 bits,ellipse
636,Quantum Key: 968469b37675dc943751d2abf66b7b1611016c6922e42b10a3d19b3523d7e371,Entropy: 1.63 bits,circle
637,Quantum Key: 982f623d3467800c28dafe5078629ef7e22b05658e9b1708ed8116f3f1c6a192,Entropy: 1.71 bits,ellipse
638,Quantum Key: f6884bf9c0de8006ea2ead656f1a5f6e40d51d60c7ce73803baa526a728dfb20,Entropy: 1.64 bits,rect
639,Quantum Key: 2aac811ad6aed319751487985aad78d5a79a3bbddcbb6daf92d8288051979f08,Entropy: 1.68 bits,circle
640,Quantum Key: eaf2017b335f3bc5c341ea650097a274a0196e71caa5ca42a21fe7da8819e496,Entropy: 1.61 bits,circle
641,Quantum Key: 13a9538888d45c4962ded79b4c87c6347fa2115ba107244f0593ef32e4d5b68c,Entropy: 1.69 bits,rect
642,Quantum Key: 70f871de7268fe2f6574ed60047bb74631fe887bc186ec06d0fe251cdde3a162,Entropy: 1.70 bits,rect
643,Quantum Key: 00410491feb546b61a3ba1c4a11c15920662dacaec9b808d58b0b8411f3fbc04,Entropy: 1.73 bits,circle
644,Quantum Key: dacfee835bec0264e49b50f0332a713487816514f5759ad78c43642242fe8e7f,Entropy: 1.70 bits,circle
645,Quantum Key: b044c37b853b9710b73d482ef7392620ff6e69edecaa8435655a9d791b3bd68e,Entropy: 1.68 bits,circle
646,Quantum Key: 4a5b06964c8794ac82e6800857e4078ae3c1c702f049562827a3a1f31a355d11,Entropy: 1.65 bits,circle
647,Quantum Key: 513a55a0ed56b997fb3b5d1d8272b3afb7b81046849fbe26f5580184427d67e4,Entropy: 1.66 bits,rect
648,Quantum Key: 32e970c0f42f92547708e8052c0e4bb4592af485fa0a5329717d19f1678d232e,Entropy: 1.61 bits,rect
649,Quantum Key: 85e8af003018250178d8c7612add1ec4aaf6a0ae0d21848e4d540d08b591fe81,Entropy: 1.68 bits,circle
650,Quantum Key: ec970ba4421d76364b0214f72b01d0ee7dd0b866b5226018bb5250738d509de3,Entropy: 1.71 bits,rect
651,Quantum Key: b2e203c82fa2bacd5601285cadbbab70ed35d5e52ced76472dac47bb04966abc,Entropy: 1.65 bits,rect
652,Quantum Key: ca1d857ea9a9c51e98a171908640204f594b05e2b48e17c5af5d00ea656d16fc,Entropy: 1.61 bits,circle
653,Quantum Key: 9ce63605711f5b4bfd43dbbf5a1284c2c811349778a92a2bac3782aa63fdcc31,Entropy: 1.65 bits,circle
654,Quantum Key: d08af79891ad28ce662c6ed56ce33f8f152a0c34873bbc564402a0f16f9b2138,Entropy: 1.68 bits,circle
655,Quantum Key: 02984897ce41acb1d963fb3c766ca020af58cb637ca8d9097049c7d1403406e9,Entropy: 1.69 bits,rect
656,Quantum Key: c3e02366cdcd935be9568820665ad8db4686cc782902bb73db66eed54d14c2f3,Entropy: 1.75 bits,ellipse
657,Quantum Key: 7a57274feb165b4afb523b913abfda338110708c8354d97e05df3daf13dbd572,Entropy: 1.62 bits,rect
658,Quantum Key: 49cbebde8e775f32d61caa1882c165826f2330638ce6bec924b4b6e54482ad2d,Entropy: 1.72 bits,circle
659,Quantum Key: 12d0612020d647742dece3dfde7e2d77cde3f0bf5f8e4b223d75064a75144a88,Entropy: 1.60 bits,circle
660,Quantum Key: 90569d08cf6398755b897db5034586cd5e0929aa571b9d59913471cadbdf630c,Entropy: 1.69 bits,ellipse
661,Quantum Key: 1bb478b0bf9d41bbdfa4ad57829be92ba4be53b4ef096d361daee9f312a11b20,Entropy: 1.70 bits,rect
662,Quantum Key: c70b3a55e1741c5aa2cb2df74d06b8340ee406a45ae08109a16ab510c235a543,Entropy: 1.67 bits,ellipse
663,Quantum Key: 41deb4c3d9e05183c24710bc42203ee05d8d8f368cb7a9d61d70b977168bf96b,Entropy: 1.68 bits,circle
664,Quantum Key: b307f8ecc143eab96f285c6f2498a22335a7e193c6694dd134d0d5ca965d4f87,Entropy: 1.68 bits,circle
665,Quantum Key: a7051b604e3b0d7aeee6f5629d0c688bbbcd8849fba6295a415190c047e6dfbd,Entropy: 1.71 bits,circle
666,Quantum Key: f3d602220ab1481e20f01142541fbec336a449df8ae3e671abbac86389b1e867,Entropy: 1.67 bits,circle
667,Quantum Key: 0a0224752cfeb7cbdc52c37ddf01ac84a30cc2f9f48245cdd66d5a1de79759a4,Entropy: 1.65 bits,ellipse
668,Quantum Key: 4a2d7df3fc5423e6218eb80c75f8fce48d68e94d23380c76eb491160c8701c2e,Entropy: 1.56 bits,ellipse
669,Quantum Key: 7118f3f3e3ef55ce3e25dce026414777a9234d03d7f677d6ae9ae9a5542af179,Entropy: 1.55 bits,ellipse
670,Quantum Key: 1f6a391c17c8db6a739403e4ed7b55a12aa3e149398269fabb23bf3b53957e96,Entropy: 1.67 bits,rect
671,Quantum Key: c7c89b0439f083414b40f11cffa60c190236a21dab6a651d0078b01380adc765,Entropy: 1.70 bits,ellipse
672,Quantum Key: d5d645f184807e41a2d03b7d50949cda3a92e1e1f40de9db5ee460241c6a4b95,Entropy: 1.70 bits,circle
673,Quantum Key: 74713415ef74c76bc8f13d596d26f3ccaaea7b393d7a321ec8429f91b9c0de2e,Entropy: 1.74 bits,ellipse
674,Quantum Key: 121b47f99295b5f01fd61955784b1a2e99eb00f02d03467d01a687440e7b22d2,Entropy: 1.67 bits,circle
675,Quantum Key: afac9fc9521e5c69e65362d990d9bd05138b236ebb6e701cdc0e3bcdd36a6e05,Entropy: 1.73 bits,rect
676,Quantum Key: fb36e5b60a05fa9485e112904a45647abc0d595b676e5108421da8b06ed46959,Entropy: 1.67 bits,circle
677,Quantum Key: 13a3743893e613c3d0b51204c59641a9557a034b963e438022090b1ef7f2c929,Entropy: 1.68 bits,ellipse
678,Quantum Key: 64a9b510b6c56a298fde036fbd623b45c69a46d4908a1e3824ccb92db113205f,Entropy: 1.67 bits,circle
679,Quantum Key: f1260e2cadf8c32c6c9b2e908629b891277091fef64aa0690166e3bafd85e09a,Entropy: 1.42 bits,circle
680,Quantum Key: 00a9d9ad55047620f85a95dd01efbfbf9b88dea489f0044cf1ce78712416cec5,Entropy: 1.68 bits,rect
681,Quantum Key: f2bdeace381265fc990495429e00895258212cc5aa1978ec8218c60bb3333bd0,Entropy: 1.63 bits,circle
682,Quantum Key: 579af8d12a5ca20b71a822566b5e321f9184fe4f07d9977b81650deeeb96ffe3,Entropy: 1.70 bits,rect
683,Quantum Key: 018bfedc6f21aaa741e0b24bf293d0a80249feac8c5e7bd2a960c09747a82ea7,Entropy: 1.65 bits,ellipse
684,Quantum Key: bf2f7bb07ce60536c114c6d52793fffed526b50ee9323ffaaaa313e5e9139efc,Entropy: 1.69 bits,circle
685,Quantum Key: 86b8a7b393036f102b6b6ce83889fcdad59dfe74152a5f165212bfd472bf9be4,Entropy: 1.69 bits,circle
686,Quantum Key: 3ee7ff2da13f0ba350e893fcab9bc8a1592d297d0a8b4acb2aad811566524902,Entropy: 1.68 bits,circle
687,Quantum Key: c8db23a16ece1d97e8b3fd3ad76a5b9bd89dc186130f8a9211c70204a10fae53,Entropy: 1.56 bits,circle
688,Quantum Key: 3fbb3ee5c7da808661593fc0a461fb4926912fc36384463ea74616d002eae5fc,Entropy: 1.76 bits,ellipse
689,Quantum Key: 2557fa3252668fd6961296ab680b3bd84338af3410840449b712af32343b38b4,Entropy: 1.65 bits,circle
690,Quantum Key: f33370c59f335f565aa928ca16bcd47c67957a3aacc01468d671161be651ae41,Entropy: 1.69 bits,ellipse
691,Quantum Key: 675956130c81de32712aadd73930dc17cc2cd5236e738cc0947b3a114099f63c,Entropy: 1.65 bits,circle
692,Quantum Key: 87f1baf6bc462f038f33986fa069f835d98aae0fda383a9a37b386c6069d1222,Entropy: 1.66 bits,ellipse
693,Quantum Key: 0597ca032428a9570a15c90fba6ad444cdba709aed92aa67bf2ea088a3bdff23,Entropy: 1.63 bits,ellipse
694,Quantum Key: 75ea0b331d3cf2eebebe68811097078aa5472cfc83ddbeb5cec2a4df8716f3f1,Entropy: 1.67 bits,rect
695,Quantum Key: 89d8df7a6996bf8cb3407dbe5b77536c2dec526342952fb387e9c28c2feddc69,Entropy: 1.66 bits,circle
696,Quantum Key: 2f861f14a30d01c19c875f1740574a0fc491df9ad8e7f70b2e85d61a031cc804,Entropy: 1.65 bits,rect
697,Quantum Key: a6c8c59ffc1e59b975bbf00e08599960acbf546fe52d8898e5e3e54d38c2cd76,Entropy: 1.58 bits,circle
698,Quantum Key: ad1208e12d402074e064e4032bee851440bacc54cce043eb448d89fb0e7db5fd,Entropy: 1.70 bits,circle
699,Quantum Key: 0638e513533705d59a18f8ce3760b4c0a86887ca3ae9408e1e724925de1667e9,Entropy: 1.65 bits,rect
700,Quantum Key: 86e786c147a954cadf638a1c4cf1810a04c2c88492fc9569fb26938f9feffa42,Entropy: 1.70 bits,circle
701,Quantum Key: 189717e4e9fd72ae0960af591befbdd0eb83ffe47300e7e979064360f55e3278,Entropy: 1.70 bits,ellipse
702,Quantum Key: a3dc44d66208cb10bc9f328bc266d847d66eedc952744f5d2ac098ce729c12ae,Entropy: 1.65 bits,circle
703,Quantum Key: 1551e9fc7b9f75fc1fadc6d5d7256bfaf4f640362fcc7998510cafbf4515a579,Entropy: 1.69 bits,circle
704,Quantum Key: 1ee24b7fb2eaf937e571fda8f4aac2d6b6bf9d6029e0db16192cdf71d9301afa,Entropy: 1.69 bits,ellipse
705,Quantum Key: 865678bff0b063c6a56fa1d5167fa2b7822bf65fc8695cadca2425f668cae93f,Entropy: 1.68 bits,ellipse
706,Quantum Key: 87cd399451d1a4ee50343d7d393c3c87b61e8cbd039581e4b68c463f2cbb5098,Entropy: 1.67 bits,circle
707,Quantum Key: 050f92a26bf0a471e651d1a7afa52d20ae28fe475ecf850fff080605a8a539e6,Entropy: 1.53 bits,ellipse
708,Quantum Key: de9b16ecaefe9c93a7d320a9aa7c5b3fcddd4379ae02109b991b5df400984e59,Entropy: 1.46 bits,circle
709,Quantum Key: fb0b88e24d46cd83960403c3832e6cfcab241f5fb63ab61f7b8429acdfcc1975,Entropy: 1.61 bits,ellipse
710,Quantum Key: 6b72735e52ee7b917b5418f7daa88bbb5efe7a4795798081e39209b15e718999,Entropy: 1.69 bits,rect
711,Quantum Key: 0807e34cae44104dd5447183f9af8c00f2b72a8f1eb9c5a8b0c739a1ff3d7d34,Entropy: 1.69 bits,rect
712,Quantum Key: 67757e691439067c6267e5863d3a0063683edfb0ce39057b7c5ef9e98952750a,Entropy: 1.58 bits,ellipse
713,Quantum Key: ff34133b691ebf6a6c90f7c7ec2edae5cf929fb03fb3881db1168983a663afb1,Entropy: 1.59 bits,ellipse
714,Quantum Key: cd1284bf05541135ffabf91766bab46122c064e587e707e8d22d4f67115c93df,Entropy: 1.60 bits,ellipse
715,Quantum Key: 4ad0e736d4fa116c543839d5c51b5b3aace7038b19febd03138b1fb7c49f13f8,Entropy: 1.70 bits,ellipse
716,Quantum Key: c7c43a48138b6759c1e7c42f71824fd39474e6c9873060dd8161cb5e40d0939d,Entropy: 1.73 bits,ellipse
717,Quantum Key: 6e3c68e21b5c1746a168120bd081e20b1f1150808afd2938dc8e849432517831,Entropy: 1.65 bits,rect
718,Quantum Key: f8267688c3225393b3a9e6790f69237b201f6417d460e6611c425aaa1fc7333a,Entropy: 1.69 bits,rect
719,Quantum Key: ed3cb40b9c930f5a8e08f00459eb6f7149d6df20fa7742cbf530bc894e8e2101,Entropy: 1.73 bits,ellipse
720,Quantum Key: 67b0669c6677a43a0f3417a9faaa0ff3ddf9df438ae36a241228348fcb4cfc27,Entropy: 1.69 bits,rect
721,Quantum Key: 138d67baaa0c2a0947d1d02e2f386e543e8977cc1fc3775ce66b4b56f6c00680,Entropy: 1.64 bits,circle
722,Quantum Key: c4ceb537566d7b73df7bdb12b63d76059350c5df5cc0b574db0e43663d913d53,Entropy: 1.63 bits,ellipse
