ID,Key Generated,Entropy Value,Basis Kind
1009,Quantum Key: 7dc6eb783dbe2aecb648c5cffa2944fe0575707dc81e4091646db8ba9d52869b,Entropy: 5.50 bits,ellipse
1010,Quantum Key: 8126b1f8c85e805f413953909be4cb3b0d5f114357c1dfafaf095d6aa3b5ba57,Entropy: 6.53 bits,circle
1011,Quantum Key: 506afc8c30d056135f5e5c5894367369c512b849922794ed9beece942275ac5d,Entropy: 6.19 bits,circle
1012,Quantum Key: 38b01695a12d605420879de8c0c19995595e4d01b58c1c278c02f397806865f0,Entropy: 4.76 bits,ellipse
1013,Quantum Key: c6e0742d39642a64ccfc25b71b99dac1d5fdede4a6c1bbb1976138f9cb37b432,Entropy: 5.00 bits,rect
1014,Quantum Key: 7d2672f016fd3d9870d5de3ba88d7858d4dcc824698ae5a72e2bf0dee5b391f6,Entropy: 5.45 bits,rect
1015,Quantum Key: f38fe692bd9441d8830f102bed575827056264d60cfdea7ef5986052535078ea,Entropy: 3.37 bits,rect
1016,Quantum Key: 7224c87494a3fc3c12ce348247ebbb775f58ccf7a37560b52339bbac3f22d709,Entropy: 5.71 bits,circle
1017,Quantum Key: 7ebb7fce179ae14040d86fa02bca8a6f1ee114748b7bce01c62891c19377f879,Entropy: 4.95 bits,ellipse
1018,Quantum Key: 86519ba2515b842b9c34b4b76a2b55d56c1095fb8d0326ab73c8ec30d94b5527,Entropy: 6.03 bits,ellipse
1019,Quantum Key: 390ed2d00b00e60b6d19721e28525b69c902ac85396dfaebc976370dbfe2308c,Entropy: 6.19 bits,rect
1020,Quantum Key: af9528895dc645172ee235e35ec78c5ed2931dfec31c16c306ae6d978a2e4c5b,Entropy: 5.27 bits,circle
1021,Quantum Key: 99ad811bb984474a37b783591c4d911ba47b884bfc114fbafca42dd0a48baae5,Entropy: 5.07 bits,rect
1022,Quantum Key: db621d7a5099314c42771cfdeabd7d46c934d49d731614d04c7dbf96c2c85a58,Entropy: 5.70 bits,ellipse
1023,Quantum Key: b0546f881804037259b017e9932e5b91e890301612410969a1e404ac95d5a1f8,Entropy: 6.89 bits,circle
1024,Quantum Key: 4f0fcb7d778a5b59f6f4e1d869539aa665d68d2952475f61b9a184d5892e991d,Entropy: 5.19 bits,circle
1025,Quantum Key: cbe64ad83249b6e10b80063d53a2fbddefc298c5eb258abe71d4d8c850471a65,Entropy: 6.16 bits,ellipse
1026,Quantum Key: 1ccab30a4590e9fc9869e21ce78155e5f3c800250c99ba690b78fcd3d24bed34,Entropy: 4.97 bits,rect
1027,Quantum Key: 4e656262fd36d3fa9a4f0616b3fad9f81e4493d326c7036400ed0d74f0632f7a,Entropy: 6.69 bits,circle
1028,Quantum Key: 126dd854a013d117cf508992367f106d1366ad8e404144100a0c28525e45645c,Entropy: 5.59 bits,ellipse
1029,Quantum Key: 473f199acd0991ca3ef3fe40722741e0ea4ca54a97f6d1f0213fd2cff9b78462,Entropy: 6.16 bits,ellipse
1030,Quantum Key: 693476d672b2df16c196aeeea6c963505a313c400d12feb5d2ad9971adac140c,Entropy: 6.22 bits,ellipse
1031,Quantum Key: 9eb2c25abcbb42a0b7601e5e60b97c942a03070ebad546d04f9b469516fdf934,Entropy: 6.75 bits,ellipse
1032,Quantum Key: 6e7340412481a96edfae0b5e3d0b78a4f89e7c9d9bdc4ffcfca1654266ab7dfc,Entropy: 5.98 bits,rect
1033,Quantum Key: b190cbb2827b4530a280942cb023de663a4f78cf2f370f5668badecad838f665,Entropy: 6.54 bits,rect
1034,Quantum Key: 8f0ddda98a15f8bedcdd8a03b792b8f89f4a241afa9942cbef1937d92869da1b,Entropy: 4.58 bits,rect
1035,Quantum Key: 4d247dee26ce87bc270dbf1fd5d87a09cfe7c614651a950c88e9406491333768,Entropy: 6.81 bits,ellipse
1036,Quantum Key: b9e96b83f80ed9f282bd93509beb93cc5b68bc45900e53e52103175cf5505d53,Entropy: 5.25 bits,rect
1037,Quantum Key: f252e783cb5a635e53ef7c136d41814f29246f91140a9d4f20ae4a9d1a11d3c1,Entropy: 6.37 bits,rect
1038,Quantum Key: e8d7e9ab9030dd3c0ec3ce2839d9a527a1d144ea1dd26f3214188d466b617cf4,Entropy: 5.71 bits,ellipse
1039,Quantum Key: f1e2a30b7857d822b135cbed91b9cedc55b034e4c008c0747d6ec8c3e7db03dd,Entropy: 6.28 bits,circle
1040,Quantum Key: 22ddafd13a6753062389d9089ec98d879d5e96a39a0308ee450d8b007909ea0d,Entropy: 5.22 bits,ellipse
1041,Quantum Key: 2b61426b702a9c2b7185847aba8cbf12b51a02fb763c00f1b9eebc3e6c031232,Entropy: 5.56 bits,circle
1042,Quantum Key: 588690ad9dab34517bf91e8416cda66d47d80c86972913234d3ed9208ede8b7f,Entropy: 5.75 bits,ellipse
1043,Quantum Key: c9bb1ca11399201fa58aa8d887ab1a56cf0185fc0761e81eccb402147c5cd4ff,Entropy: 5.82 bits,ellipse
1044,Quantum Key: f11a218b90a2a2340983f229f0503517cdd912e4bd2ac98c80994be0e0fbf367,Entropy: 5.94 bits,circle
1045,Quantum Key: 251749d4c366ceaf906ce1625b6d2ae4f0c55b58bad7761b0fe816128b02ad31,Entropy: 6.00 bits,circle
1046,Quantum Key: 7c7884e98fa85b67fc3636c48997670a880a92f3030a08da669d0494921ba42a,Entropy: 6.42 bits,circle
1047,Quantum Key: aad8fde73910cd8fdd2882424e52645b54ab07093b7a1bd5f79904c5a63f57ed,Entropy: 5.00 bits,ellipse
1048,Quantum Key: 7fa041291b8f966564b092bd643ba37dde14d8b713fede2620172bebe9d13878,Entropy: 5.96 bits,rect
1049,Quantum Key: a7ed1220923f82bcc34a91515178990cc5905275ed7b1832aa144feadb66bb37,Entropy: 6.66 bits,ellipse
1050,Quantum Key: 35a8ecadeaa124bda572a8b07d19745efb0cdc8154b5a1efdbdffca8cc3c0877,Entropy: 4.70 bits,ellipse
1051,Quantum Key: a19c8368483ceb49b322821f824e8297b3a669276c7aef5c394fcffb62654586,Entropy: 5.40 bits,ellipse
1052,Quantum Key: dac2be6b46304562a363fd1bbecd36a8eee39828a064b44b5caf6223246dfa94,Entropy: 5.96 bits,rect
1053,Quantum Key: 04b6a86a74ad4a1a90cc9f0537b3a664a8d5ebbdcfe4946883b8ace863a7c34a,Entropy: 6.24 bits,ellipse
1054,Quantum Key: 68eec5491493dc408c224a26fafccb34c16a9231403b2c7fe3c8b6fd14391d6c,Entropy: 5.59 bits,circle
1055,Quantum Key: a56fe122d2bc96c90e7cfa0d9fac556938fba99920b12a8e099ca8b84c7d4244,Entropy: 5.07 bits,circle
1056,Quantum Key: 6849f0d6c90de37bcfa23f3bd2f89ebda6daaff5d007d5323c100ec18a22ccd2,Entropy: 6.23 bits,circle
1057,Quantum Key: 47f58871890e566dc802b5d1917a7c52cf94fe47000167fb78bdceae24f40ac1,Entropy: 2.87 bits,rect
1058,Quantum Key: 25b68f536bfb456c47fd8e5c1cb960282804a4fb9784c4f95c9f45211f927b9a,Entropy: 5.84 bits,ellipse
1059,Quantum Key: 7b2d390fa9b9f089e264d20ef00694f275870ddf18bad8f13a8362aff45c5258,Entropy: 5.98 bits,rect
1060,Quantum Key: ded9789586484044ef4282298d979a2e657c59fe15cb5285e9c374cd5468ba43,Entropy: 5.82 bits,circle
1061,Quantum Key: b12c7df73782ec65339390a72e7c17218e66c9aef4b355295c23201abb60663a,Entropy: 4.89 bits,circle
1062,Quantum Key: 920f93aeef12446f1a7febe0cf771478e1281584335f304950b65c4a8ffa1e0b,Entropy: 6.15 bits,ellipse
1063,Quantum Key: 0598bbaf8a458d8e731092c2957ab2d85788b1bc180086c842c7b7183f74fbe5,Entropy: 6.51 bits,rect
1064,Quantum Key: 65ff32df3d6692ca4c2128d796d43e0048c5baad6cc730666d770a32d1a93387,Entropy: 5.10 bits,ellipse
1065,Quantum Key: 70a14af04d6ef94ad9fbff811d68e620bb75ec3ae73743f09142d2bedbde4a3d,Entropy: 4.49 bits,ellipse
1066,Quantum Key: aef16a6d6aaba70f372ee490f3c4cdbbd52c3da930ee4e21fbf094e445ae7509,Entropy: 4.54 bits,circle
1067,Quantum Key: 76d9f2eff8162f842e6a3d76601d1d65fb4e0cefa4993d7341efa4fd947f9c5a,Entropy: 4.62 bits,rect
1068,Quantum Key: 1ba115c1d57e5ce6b5ba81ac9bd048cd2ea54d3b81b68a983397925b7247ab5a,Entropy: 4.56 bits,ellipse
1069,Quantum Key: 9ec07d375e2ece3c0230845a140ed78c2f4aed23a148070f34f90b37a1d07ef7,Entropy: 6.87 bits,circle
1070,Quantum Key: 1d42e6a61b64c5e267ebe03748d1ded9523e250ff6c22e3c90dc8f00a8729c09,Entropy: 2.79 bits,rect
1071,Quantum Key: 972f6830d7592475433524432225d8a11a22b2cb8805707d196f4f13ac188a6e,Entropy: 6.00 bits,circle
1072,Quantum Key: 39b0ad40ca196d341123b2992ff2ec25eafbb30089f04b62ceb9827d0960c32b,Entropy: 5.86 bits,circle
1073,Quantum Key: e46d6c5878072cfcf3d80f9b7262cec19f8757f2cb335aaccc1e8907158f0ba0,Entropy: 5.65 bits,ellipse
1074,Quantum Key: a54d5b7aa7e1103b4b8faeffe63098ce6f1636b65ce325b87d24251815beebfe,Entropy: 6.10 bits,rect
1075,Quantum Key: 7e2150eaf1d75e0158331e41334eb68bd09e3593735ed97893a81e88559ec0b0,Entropy: 5.29 bits,ellipse
1076,Quantum Key: 07dc61bf9d8912b3629565394d1e15fe0d8912651de2430dfc265acd7f885bb5,Entropy: 5.85 bits,circle
1077,Quantum Key: fa163b087fb16b717e356e85c7cdcf294962b0644f8b361e310e048c0be9def4,Entropy: 5.48 bits,circle
1078,Quantum Key: 3e2a5fe2f0f3263c035a5014fa22fc04a24c79bc1816ae0dc85839dff29c2691,Entropy: 5.74 bits,rect
1079,Quantum Key: 248592191994c5320c590df7bd7b80903a6d30915940e797127fd8f73b250aaf,Entropy: 3.33 bits,circle
1080,Quantum Key: 11b67a01b52dd703a83eaa135623ad4011ed86de15cb9a58ce283a1a132f0097,Entropy: 5.48 bits,rect
1081,Quantum Key: 0bd47f41a22b3543bef23ef5eef59986f788b78ac90ecd20fd8106ad0115d805,Entropy: 2.50 bits,circle
1082,Quantum Key: 675996869311e77803a54e057563352fe02655177ff48d6a77cb690ebd9e4079,Entropy: 6.07 bits,circle
1083,Quantum Key: e3be024ce87c73bbd681153158d70be7ac99534dd489ad8bac7fadb47c00a986,Entropy: 6.79 bits,ellipse
1084,Quantum Key: 69ab8aaf5f4270dbed85bdba1e76ca236eca436c02b4e6ef3ca8dfcf00183496,Entropy: 6.71 bits,rect
1085,Quantum Key: 1152ad478766b90fc42bb7f30f951b4ba12ace3a61f64b241599712464df5d59,Entropy: 4.74 bits,ellipse
1086,Quantum Key: ea2ceb0d14228730dbb186f218a2aa823c4230386c616bbeb98714dbad42f693,Entropy: 5.50 bits,ellipse
1087,Quantum Key: 45112aa2a55b1a42cdcaceebc237fb593929d9005fb810445a43fea97564c66b,Entropy: 5.23 bits,ellipse
1088,Quantum Key: a192a74272a120b62a6fb3deacfdb23dd1f8fe92aa73a69dd7970357102620fc,Entropy: 5.93 bits,circle
1089,Quantum Key: fb3c174beb80062119a24c7f895ec81a3d3125e3aa62a24dedeaaa4e5b6243b7,Entropy: 5.24 bits,circle
1090,Quantum Key: 2032fd66036027504f297f1f8b4312160771898e319d635cdba49e4b6815ddaa,Entropy: 5.43 bits,circle
1091,Quantum Key: d7507896a15b438f9ad356d0380599e15ac7509a7154192dbfdbada657f5cd26,Entropy: 3.97 bits,ellipse
1092,Quantum Key: d9a44dd4f45080c68c33fea62341a0ab82f85ac9bbb0a8b44c4c00d66ae5fc30,Entropy: 2.09 bits,rect
1093,Quantum Key: 039c0aa9504b9e8dabfb063fc23065dda9d393f9c0b5fa1f7ed143feb546af15,Entropy: 5.41 bits,rect
1094,Quantum Key: 3ee861968010e444c739747c4d5c0625876d3a6b86ae2b8289a6b4ec1a59d823,Entropy: 5.82 bits,circle
1095,Quantum Key: b731582f504d9ea872841c24a1cdec0dc548d1ec125e741ee73e3077620f5578,Entropy: 2.90 bits,rect
1096,Quantum Key: dec4849e994e17fac11e7f656cb4d66cf277ad0437d656d036d15ed398876b0b,Entropy: 5.90 bits,circle
1097,Quantum Key: 4f2856a7ccd206280d0930b8380cc5fdf9827b51e289d5eee7c211bcdff3112e,Entropy: 5.04 bits,ellipse
1098,Quantum Key: da7ca8701d05799872df6eb8f3a1fca97eef08d53ff5b6d82d513ed07f6d569c,Entropy: 6.05 bits,circle
1099,Quantum Key: 8917fc38acc1bbdcb0cec2c1f0673dff6e5fcd5ee8c70fd5767d1c7992b948e0,Entropy: 4.55 bits,circle
1100,Quantum Key: 6666d23eed9064f9f5eb503e0692972cc6b3a008a751840bba2d73d544dd65a7,Entropy: 5.79 bits,ellipse
1101,Quantum Key: f16b9e69f2c4d7a50fb76c3729eee6b178d5aa4ae537da4a07ab8c1823c341c2,Entropy: 6.10 bits,ellipse
1102,Quantum Key: 2dfe2888429321bdb82e89c4cafe4cfc38bb3a81baf119cadf1b57365d85a44f,Entropy: 4.50 bits,rect
1103,Quantum Key: 347064b0da72eee6ee0e00a7c5d1e0020834e6476e9cc613b68fe70dc0583d6d,Entropy: 5.88 bits,rect
1104,Quantum Key: b854cbfd6a57755dada9a386adea0f2d8b5749c0343f1966810d3a679f8c2e05,Entropy: 6.13 bits,circle
1105,Quantum Key: 284ab2a07591920bc0bcb9f23b30a857ad87194fd9571057f9b4edf2c5d7b218,Entropy: 4.93 bits,circle
1106,Quantum Key: de055c44a268c303681af452d41162037d68720c512e2c9873188b35c090a2bc,Entropy: 5.15 bits,rect
1107,Quantum Key: ad24c30386db5e19f0ff7d124eb7ef84482fa048feb5cfd6536ef15db5e9786a,Entropy: 4.17 bits,circle
1108,Quantum Key: bfe98042aff15feb9f2dc750f640bb3304720fefb9ce5e6780acbac3800cdc33,Entropy: 3.78 bits,circle
1109,Quantum Key: ad506b41417d987d90710a4d13f3a72f8e04e1da51cfae24ed3760e572f1889b,Entropy: 4.95 bits,ellipse
1110,Quantum Key: 5c08d2b80f897b8fd3416bcb9715123c186780b62596646601816438fbcab723,Entropy: 3.18 bits,circle
1111,Quantum Key: 01046e84d48cf725a292c1734f8428414a82e8a23a0cf019009f40eb54d3774b,Entropy: 6.19 bits,rect
1112,Quantum Key: 611a8e3c1145ceeb1544cfb5545fe6bc5133ce7769b309a7261609c0c83416ed,Entropy: 4.83 bits,circle
1113,Quantum Key: a3ecc66128133d3bc64f6cb703144c4cb5bd2dc56f798006777b475c0b3aee85,Entropy: 6.69 bits,circle
1114,Quantum Key: c2182aff94f22c360b85a7c6a14846ba1701a9ac316f49d113be7ffe2c617c74,Entropy: 4.64 bits,rect
1115,Quantum Key: 4fe31c6a894ad050e6de858bafcf0d218c15aaa4e8b42e959050a92ac865f6c6,Entropy: 4.68 bits,ellipse
1116,Quantum Key: d2be24f1ea57ccbb7cf2a4a57007d442502c00c9da7eb6e9280c9d5427b95633,Entropy: 3.91 bits,ellipse
1117,Quantum Key: 595828fdd2b4cc579878c64acce6fc941e490edd928785c14b6337196785ad8d,Entropy: 6.21 bits,ellipse
1118,Quantum Key: ae9b2dd6d6cc1d5e06a418d75a951a75bb73a53069bd358b707027fa23a989ac,Entropy: 6.19 bits,rect
1119,Quantum Key: 0928fedc5353ebf74eeccffbc37f7ee2db6c19ec12276774a05e256ac8d0ddce,Entropy: 5.74 bits,ellipse
1120,Quantum Key: bc2443411b6eb4bca5627b58fcf9c299cf5b633073fd02755fc5a076ad0081bd,Entropy: 5.14 bits,rect
1121,Quantum Key: 90aa7997c0f27d841231c1041ce87c9887114dbf55cd7f6a91335812324dae22,Entropy: 5.97 bits,circle
1122,Quantum Key: 1119d1920b4103b35aee1d55b11669b7ca5bfa6c5167d83591152d5b1901c2f6,Entropy: 4.87 bits,circle
1123,Quantum Key: a85df970dafc9a1c17862db89e2b60037e8d08e64a3c554b2e7f81fa73f63516,Entropy: 4.86 bits,rect
1124,Quantum Key: cbaccd16b40307d43057d5a693e349560f527efb22614fea9905b0e6ce4346df,Entropy: 6.08 bits,ellipse
1125,Quantum Key: 23b8c003d8e24de4d9cf707f47db16fef41c296eeb1b81c4024e026b0bb43d2d,Entropy: 5.42 bits,ellipse
1126,Quantum Key: 7a9ba71189b7ed5db9db48884968db0745867d536e775c084a9b21f95f945444,Entropy: 5.43 bits,rect
1127,Quantum Key: 7da04b0e6ff957a5ce3c578fd1108344d73fd2aeee9464bca88f90c217d12e81,Entropy: 5.55 bits,rect
1128,Quantum Key: 94627f93612f7a5c8426e266df59dc63beb5d88faf55baf04f23cdbc84f0af58,Entropy: 5.54 bits,rect
1129,Quantum Key: 0aa630aa69c564391e18867c26b6ed0b1ce3b6aa5f2ee80f3dbe67eb1acaadd2,Entropy: 6.55 bits,circle
1130,Quantum Key: 3fa81bf3ad309fdaff1a9d5c515317d15b8b4c5d4112860a58635932ed19a3c1,Entropy: 6.51 bits,circle
1131,Quantum Key: b174eafcdd18b34dce2bdd54758274696cacf81e26e88ac79da6ee3c1155679a,Entropy: 4.99 bits,rect
1132,Quantum Key: 2eb93425fa64fc8faf8b4bc45d28d459650917e9eb473a7685a4c8a85f91db35,Entropy: 3.59 bits,rect
1133,Quantum Key: f26ff55d6d02617eeec2f7e27d86b3bf515da1e1f0ae7730110f978dce1fa7d8,Entropy: 6.88 bits,rect
1134,Quantum Key: 3091ddd3413e498284cf96c6cf8809831aa4c53415d39b0911f1b971576926bc,Entropy: 5.03 bits,ellipse
1135,Quantum Key: f497dff5a3a4e9d31049dd00a7fa576e9bf70f3d3e9a0ba08f015e08933d3e62,Entropy: 5.67 bits,ellipse
1136,Quantum Key: 622ba04dded15d411e096bbab0d079deab62b22e989a24b2321b2dae455f47c2,Entropy: 5.36 bits,rect
1137,Quantum Key: dd7e01bf44204752458313b6b4fcd32677ab54ead165d8c9cdcb39c8ed041ce3,Entropy: 5.87 bits,ellipse
1138,Quantum Key: 31ea59a9d7b8ad4c3582fab84ece0e2cc7f104092c5fd2a2f23150c0641828a0,Entropy: 5.66 bits,rect
1139,Quantum Key: 13b8d8c468ec41c21b233378f608b3dafb95871e5180cc81fe5be2df3946d51d,Entropy: 6.46 bits,rect
1140,Quantum Key: 6a4eb39d272f2673ca1291befdad3d8a919a750211cd6e1176ea00fb690c5874,Entropy: 5.35 bits,ellipse
1141,Quantum Key: 45ad7098437c9690cef634706fd3d12509af3ff30eff5c2ea1057a72300058a2,Entropy: 6.19 bits,rect
1142,Quantum Key: c9a6bfad66b5c92153eb7d3939d9bf4526f5da13a08acc4809d70678877f237f,Entropy: 6.40 bits,ellipse
1143,Quantum Key: d10b03f124f46da9fa2cf8aea64ff79e00e8587e39b75f358f598efad7a515c4,Entropy: 6.52 bits,rect
1144,Quantum Key: 617e5a9f032aeeccadb1779d31c6bd64f5a68a0e4067224a728ddbc93367fbe9,Entropy: 2.61 bits,circle
1145,Quantum Key: d6006f4f07480507d7251fbf07e58b28380d1816db4ebde5346f5f4aa0aa3a64,Entropy: 5.43 bits,ellipse
1146,Quantum Key: ec7e2c9f5c82ed437f9db26825b98efd24839d1b63d5483889fe407690675e19,Entropy: 5.03 bits,rect
1147,Quantum Key: fe0103fc33b338d622caeac10137a3f9f3196da8dbc3b0abf1fc6ba6c7da9890,Entropy: 5.90 bits,ellipse
1148,Quantum Key: f668b68cddfa1bf7bec3c57a0250f65d587e477b5aed2442990d36fe8a04ba4d,Entropy: 6.44 bits,rect
1149,Quantum Key: 1b3a394240e3018f27e57e2f8d554f3dc06cb7d247e39b3d6dce5beae6826301,Entropy: 5.46 bits,ellipse
1150,Quantum Key: a883e15bda7776262c935a2219d7d167aefdee875320bf7d88e94d06e9635acc,Entropy: 5.36 bits,rect
1151,Quantum Key: b0bd68c3ed596fc4f8a8b00164653872c91ae82ea03f40f215f36a181682e666,Entropy: 6.55 bits,rect
1152,Quantum Key: 7b31676e0338f2548e654d13d03456b80a153df1a22ecb324d8ebac256531907,Entropy: 4.75 bits,ellipse
1153,Quantum Key: 2018de710b1ddaf7da4efd2273dc90dbed771b14da2ed3ed7f42db3c27c014a5,Entropy: 3.05 bits,rect
1154,Quantum Key: 84e964d5c6e292ddca7606c86a3c0be3f219b454bcb900afa56088341e0b4a26,Entropy: 6.56 bits,circle
1155,Quantum Key: 2a9c5897eddb74338214709530a5f57588e355eed80361d87731bfa2dac0a415,Entropy: 5.27 bits,ellipse
1156,Quantum Key: 2f927bc064b5ef532ef3fbc4aa9a0c0494c9476e7c8e3c55e8a64d5c72948faf,Entropy: 5.93 bits,ellipse
1157,Quantum Key: 2e2e9d0061e36c5c6126af7cbacc903e2ae6ff61ac010788f2edd4c1fb12532b,Entropy: 6.69 bits,circle
1158,Quantum Key: 135ea537e2cf80c8b1580ba5fdc3ea2b4641b0e7f2a19faebb8746e00caae07f,Entropy: 6.21 bits,ellipse
1159,Quantum Key: 05969b1c29e5b4900c5b709e4c1aa75027ecff763498994868fa4722982f0259,Entropy: 5.59 bits,circle
1160,Quantum Key: 349049c7bba1ef898558621952f6e1438f407946f38f51b8492ce3cb14194d19,Entropy: 5.64 bits,ellipse
1161,Quantum Key: 7ec24c614fa590bccc1bca9544ed6575e2a09af79474d5f4d69b06f71b840171,Entropy: 5.66 bits,circle
1162,Quantum Key: 284354ca58d2d21a9cdacc837398690bb17a1d695b563651bb00db982aea2687,Entropy: 4.37 bits,ellipse
1163,Quantum Key: 193254b78b8b6c6f7e9e34504e81d3a46b09dc1529dcf5bb5768aa648a55a6b4,Entropy: 5.89 bits,ellipse
1164,Quantum Key: 24242ee603a4c45126776e5445784ccdfddca3f260b4b3d05983566c868289d9,Entropy: 5.48 bits,rect
1165,Quantum Key: 6f316a73a9ab020e8c17b78e152ca22307e94d6bed97e3456d1562bf49511c5f,Entropy: 3.29 bits,ellipse
1166,Quantum Key: 074da6d18673b469b9a67751900824d87bc89bffeb7672fc6987d4aaa678874b,Entropy: 6.53 bits,rect
1167,Quantum Key: 35c9e13db9b01794ed549991da6efe17ea7351807010a2050b0302de9e5c76c2,Entropy: 6.45 bits,ellipse
1168,Quantum Key: 27d5c8a823e28abb3d99d72366e4e915f5edf746135c983f50f039908a683140,Entropy: 6.83 bits,circle
1169,Quantum Key: 1d3ba6c2f0919bc2972d2e975f7b0916d1e0e98ee30d7101223dc224d609933a,Entropy: 4.19 bits,ellipse
1170,Quantum Key: 68ca10db32022a0222451124bc30a78e9dd35dc2a0b842bd7ee628eaa06a5366,Entropy: 5.71 bits,circle
1171,Quantum Key: 76b556d8af87f1aebd349b6faa5a6db0933d8fde51e54c195f50f4ff354329be,Entropy: 5.65 bits,circle
1172,Quantum Key: baab9f71a93f3bd4dc6ddd8b546d8280961aa53f855fd6f5e2a5dacfe94468d3,Entropy: 4.78 bits,circle
1173,Quantum Key: d280b2bde9e435bf60381756357d4589b26446bf0af95c0ab796af99acb4634e,Entropy: 5.50 bits,rect
1174,Quantum Key: 5ee167716b4d464b77aa6062c77cb4554bff6041ba7fc7d32d3f2c9a835e363e,Entropy: 5.51 bits,circle
1175,Quantum Key: 1ade54b47910f39d2b63125b3f26fec48e82daada8e68da18e7c3245e79e18e5,Entropy: 5.85 bits,ellipse
1176,Quantum Key: 032aad736a2aa09db23cfaf2eeb6b8f7d5075830ae163bff34d984c7e335dced,Entropy: 6.26 bits,rect
1177,Quantum Key: 643f4406648460ecde3d05430facdc08633003b0a995ba514fc6c2aa2c125768,Entropy: 6.28 bits,rect
1178,Quantum Key: 8c994f8d0638d492a6598c9e0931ac2159e771ecff235a97d08f99643eae342d,Entropy: 6.14 bits,circle
1179,Quantum Key: bebcd7eb8d1b6fa1472ebd7f28f2cd502f8392e0a5246d4902c8bb52ae3926d2,Entropy: 6.51 bits,ellipse
1180,Quantum Key: cc0432f5f5fc14b2956d65b7fab5172c85225c8f6f7ccb5ec362514e075ae009,Entropy: 5.65 bits,circle
1181,Quantum Key: a129a3c6f6f9cb97f857cdc97035943783d40ac96797d295dee6d4061f9811e5,Entropy: 6.60 bits,circle
1182,Quantum Key: a4eeed99169ae63aa4c7f1385a467be932b31d70fb4dd756b1cac78f1586b7e9,Entropy: 4.37 bits,circle
1183,Quantum Key: fb057adc57bc9f8e5c8961ec5c707171de388857f4079cbc8ccfa58ea0f452ca,Entropy: 6.65 bits,rect
1184,Quantum Key: ac14d142ea79b46bb3ba497ad18038203b7019af64a605ab11824ca43e1d4bbb,Entropy: 6.62 bits,rect
1185,Quantum Key: c03739e343a5ce072cbce61ea93ffae33d43820c53573423750e2e68ab08af59,Entropy: 5.24 bits,ellipse
1186,Quantum Key: 547a952e8d6fcb224cb76cae90317d58e788e299dfc1888938ce9930cd60696a,Entropy: 5.98 bits,circle
1187,Quantum Key: 6f89a1270df9ec087756ceef43e66478c85e516ef59c4a6a749473a01221a540,Entropy: 6.10 bits,ellipse
1188,Quantum Key: 15c732b5e8d6d09c89ed695ff3513a34ad8cb431382223df842049cb7f2a085e,Entropy: 6.37 bits,ellipse
1189,Quantum Key: 41e1ac5b3ec2bf2cc7bdc1915e023f49e929558d25fe7b3f0dc98cbb53630d49,Entropy: 6.00 bits,circle
1190,Quantum Key: d94014721818abdddb984a95b9f8809b3b45e067a21326f949cf9905341bc6e8,Entropy: 6.00 bits,circle
1191,Quantum Key: 810aa51b5f2f0ae62ff59e59db5a7317e9c93d86b692098fe8e045ad50c04029,Entropy: 6.70 bits,circle
1192,Quantum Key: 32398deb9c8f9f89c34053d0672631c039f8f6751520b8a1beac9e7b7dc2729f,Entropy: 5.50 bits,circle
1193,Quantum Key: b37754135be97c58c89ba5a301b03957482baf78c9df5f2e266b5572dd4ea4ed,Entropy: 4.46 bits,circle
1194,Quantum Key: 1408b89e63d91d1881761446ecfcdf8dc8f4a97142a9a8f0b5963d92c1062e2b,Entropy: 5.92 bits,rect
1195,Quantum Key: faded9122b758524cc48377ae800f1a18bef0ad7f82f0c019a3dbe088747356c,Entropy: 6.13 bits,rect
1196,Quantum Key: acec6815ae0ec4726836d6ab1467720c4b83ef2d25c52d333a86028e502a9304,Entropy: 5.72 bits,rect
1197,Quantum Key: d255490d11eb11c9eeadd114bdd3e0903cf011358bd54850ffd58091778b639c,Entropy: 6.22 bits,ellipse
1198,Quantum Key: f6485d0e20b866fb56a844fcbf3f63eec36b07cf201cbf699a162ad0d2f1c2d9,Entropy: 5.95 bits,circle
1199,Quantum Key: 18703562900440f5434dc98f5a34d19bb3e732f7d78e8b78ed640fc35c58702e,Entropy: 6.24 bits,circle
1200,Quantum Key: aee6dc5fa0452c4cd146ef5ca4f5b879c851490f67c9f49e706b1a713dc1ad55,Entropy: 5.80 bits,ellipse
1201,Quantum Key: ecd9a0d608f4061ab76c29f7d3e2f11568f60da71012b623c1561c5b1d20f336,Entropy: 6.20 bits,ellipse
1202,Quantum Key: 2dd55696882df9638298941c0f42cdf8a0624ef86018ca0efacf9ffd3cd79ebd,Entropy: 5.63 bits,circle
1203,Quantum Key: 1347a50602ea1904217e110c5228addc4b116ace371927627be227a45e01a78e,Entropy: 5.66 bits,rect
1204,Quantum Key: fb7d22a5a7ae215ae741cbae8ffb7676448db93113c6c3a1691cb49a1d0753b9,Entropy: 6.19 bits,circle
1205,Quantum Key: 4d5bcabc2405b9020c570e7547cdaf6df378f18e0b4089d2a43fb590e4405c35,Entropy: 4.87 bits,circle
1206,Quantum Key: f2de7c28cf3d2787d0b1bb48ac852cc530b57e73bb04852307626de4f8c51140,Entropy: 6.37 bits,rect
1207,Quantum Key: 0e2a3d649d1ba60860fe359535eecf41fd406e1cc385b2f54afbd0321cb4586c,Entropy: 4.78 bits,circle
